58,91.06,61.42,87.42,34.37,0.0,0.0,0.0,99, 14:02:51.068,1603904571068
59,71.14,36.12,66.95,-2.46,0.0,0.0,0.0,99, 14:02:51.075,1603904571075
60,-2.75,-28.57,-13.55,-44.75,0.0,0.0,0.0,99, 14:02:51.075,1603904571075
61,19.52,4.3,15.15,-5.08,0.0,0.0,0.0,99, 14:02:51.084,1603904571084
62,89.65,68.28,100.48,35.96,0.0,0.0,0.0,99, 14:02:51.084,1603904571084
63,81.72,44.27,76.23,4.42,0.0,0.0,0.0,99, 14:02:51.099,1603904571099
64,5.8,-18.61,1.27,-31.39,0.0,0.0,0.0,99, 14:02:51.099,1603904571099
65,20.63,0.97,23.55,-2.63,0.0,0.0,0.0,99, 14:02:51.101,1603904571101
66,100.55,66.78,105.24,42.77,0.0,0.0,0.0,99, 14:02:51.101,1603904571101
67,82.4,42.59,78.62,12.31,0.0,0.0,0.0,99, 14:02:51.113,1603904571113
68,9.89,-25.22,1.53,-31.42,0.0,0.0,0.0,99, 14:02:51.113,1603904571113
69,28.05,-0.37,23.44,2.36,0.0,0.0,0.0,99, 14:02:51.129,1603904571129
70,101.58,69.31,101.48,42.14,0.0,0.0,0.0,99, 14:02:51.129,1603904571129
71,80.24,41.63,77.45,11.06,0.0,0.0,0.0,99, 14:02:51.130,1603904571130
72,2.71,-17.94,-3.57,-29.82,0.0,0.0,0.0,99, 14:02:51.130,1603904571130
73,17.03,-0.14,14.8,-6.63,0.0,0.0,0.0,99, 14:02:51.144,1603904571144
74,89.55,69.72,96.72,35.26,0.0,0.0,0.0,99, 14:02:51.144,1603904571144
75,60.87,39.92,63.11,-6.14,0.0,0.0,0.0,99, 14:02:51.158,1603904571158
76,-7.01,-27.97,-14.67,-45.22,0.0,0.0,0.0,99, 14:02:51.158,1603904571158
77,18.96,8.78,19.71,-6.36,0.0,0.0,0.0,99, 14:02:51.159,1603904571159
78,97.81,72.34,106.44,35.73,0.0,0.0,0.0,99, 14:02:51.159,1603904571159
79,81.67,51.57,79.29,6.83,0.0,0.0,0.0,99, 14:02:51.176,1603904571176
80,5.63,-21.53,0.54,-37.44,0.0,0.0,0.0,99, 14:02:51.176,1603904571176
